timestamp,gid,Adults captured,Small instars captured,Large instars captured,Avg temperature,Max temperature,Min temperature,Avg humidity,Max humidity,Min humidity,Tot precipitations,Avg wind speed,Max wind speed,monitored_days,degree_days,Tot captured,cum_degree_days
1587945600,149,0.0,0.0,0.0,16.9666687011719,22.6833333333334,10.5500020345052,63.5,84.83333333333333,41.5,2.19999885559082,1.4999999503294628,3.2000000874201455,6,28.6000122070314,0.0,68.20002441406311
1587945600,144,0.0,0.0,0.0,15.7857169015067,22.8857186453683,8.04286237444199,64.5714285714286,90.14285714285714,39.0,4.00000071525574,1.6571428775787354,3.157142843518938,7,25.100018310547,0.0,52.1999938964849
1587945600,215,5.0,0.0,0.0,17.0374961853028,22.7875038146973,11.1499992370606,53.0,72.375,36.25,2.59999942779541,2.6250000447034836,4.737500220537186,8,38.6999694824221,5.0,77.2000000000007
1587945600,222,1.0,0.0,0.0,16.9428606305804,23.4571428571429,9.41427873883931,59.8571428571429,90.57142857142857,38.142857142857146,3.29999923706055,2.8571429422923496,5.471428734915597,7,33.2000244140627,1.0,60.900024414063004
1587945600,217,9.0,0.0,0.0,17.0285714285715,22.8857099260603,10.3714320591518,58.4285714285714,84.42857142857143,39.57142857142857,5.0,2.657142860548837,5.000000068119594,7,33.8000000000002,9.0,63.30000000000061
1587945600,31,6.0,0.0,0.0,17.7714303152902,23.2714303152902,12.1428553989956,49.8571428571429,68.0,35.57142857142857,1.29999923706055,2.5714286225182668,4.371428694043841,7,39.0000122070314,6.0,81.6000549316413
1587945600,220,1.0,0.0,0.0,17.0571358816965,23.3285679408482,9.87142333984377,58.5714285714286,87.42857142857143,38.142857142857146,3.20000076293945,2.7857144389833723,5.314285891396659,7,33.9999511718752,1.0,62.5998962402349
1587945600,24,2.0,0.0,0.0,16.8714233398438,23.1714242117746,9.64285539899556,61.1428571428571,84.57142857142857,41.285714285714285,3.19999885559082,2.1142856734139577,3.8857143265860423,7,32.6999633789064,2.0,64.29992065429741
1587945600,219,5.0,0.0,0.0,17.0571358816965,23.3285679408482,9.87142333984377,58.5714285714286,87.42857142857143,38.142857142857146,3.20000076293945,2.7857144389833723,5.314285891396659,7,33.9999511718752,5.0,62.5998962402349
1587945600,214,3.0,0.0,0.0,17.0374961853028,22.7875038146973,11.1499992370606,53.0,72.375,36.25,2.59999942779541,2.6250000447034836,4.737500220537186,8,38.6999694824221,3.0,77.2000000000007
1587945600,115,0.6,0.0,0.0,17.4999989827474,22.4999989827474,12.1,58.0,79.16666666666667,40.0,4.09999847412109,2.6333333253860474,4.6666667858759565,6,31.7999938964845,0.6,67.39989624023491
1587945600,197,2.66666666666667,0.0,0.0,16.5750022888184,22.4500022888184,9.99999771118166,58.375,83.625,38.875,3.29999923706055,2.437500014901161,4.437499970197678,8,35.0000183105471,2.66666666666667,63.59996337890679
1587945600,148,1.0,0.0,0.0,16.85,22.8333272298177,10.0500020345052,66.0,87.16666666666667,44.5,2.9999988079071,1.4166666964689891,2.7166669170061746,6,27.9000000000001,1.0,63.8000244140631
1587945600,26,1.0,0.0,0.0,16.8428588867188,22.9571428571429,9.91428309849333,60.7142857142857,83.28571428571429,39.42857142857143,1.20000076293945,1.6142857415335519,3.114285979952131,7,32.5000122070314,1.0,67.4000000000006
1587945600,117,1.2,0.0,0.0,17.4166707356771,22.7333363850912,11.3166646321615,58.3333333333333,82.16666666666667,41.5,3.29999923706055,2.6333333253860474,4.766666571299235,6,31.3000244140626,1.2,63.59996337890671
1587945600,146,2.0,0.0,0.0,16.4666687011719,22.9833414713542,8.91667073567711,64.5,88.5,41.0,3.29999995231628,1.450000027815501,2.6166666944821677,6,25.6000122070314,2.0,54.900006103516205
1587945600,147,0.0,0.0,0.0,16.3166646321615,23.3666676839193,8.38333536783856,66.6666666666667,94.83333333333333,40.333333333333336,4.89999961853027,1.6833333571751912,3.3000001509984336,6,24.6999877929689,0.0,54.5000122070318
1587945600,30,2.0,0.0,0.0,17.9142874581473,23.071422467913,12.7714259556362,48.4285714285714,64.71428571428571,35.42857142857143,2.30000114440918,2.5857142550604686,4.357142993382046,7,40.0000122070314,2.0,90.7999694824226
1587945600,34,3.0,0.0,0.0,16.7571437290737,23.3428545270648,9.21428833007815,61.1428571428571,85.14285714285714,40.0,2.79999923706055,2.0428571701049805,3.6428572109767368,7,31.9000061035158,3.0,62.100079345703705
1587945600,32,1.0,0.0,0.0,18.1500030517578,22.7333363850912,13.4833312988281,52.6666666666667,67.5,40.0,1.80000114440918,2.7666666905085244,4.249999920527141,6,35.700018310547,1.0,93.89998779296951
1587945600,29,9.0,0.0,0.0,16.7142926897322,23.3285679408482,9.12857753208708,61.0,85.0,40.142857142857146,3.30000114440918,1.9285715307508196,3.371428762163435,7,31.6000488281252,9.0,61.500103759766205
1587945600,111,1.8,0.0,0.0,17.4333333333334,22.8666625976563,11.283339436849,58.3333333333333,83.5,40.833333333333336,5.0,2.8166666428248086,5.166666746139526,6,31.4000000000001,1.8,63.3000000000005
1587945600,145,12.0,0.0,0.0,16.2333414713542,22.9333333333334,8.69999593098961,64.0,88.33333333333333,40.166666666666664,3.79999923706055,1.6166667540868123,3.3666669130325317,6,24.2000488281251,12.0,53.4001037597661
1587945600,112,0.6,0.0,0.0,17.4333333333334,23.0499918619792,11.0499969482422,59.0,85.5,40.333333333333336,10.2999992370605,2.899999976158142,5.400000254313151,6,31.4000000000001,0.6,62.1999633789067
1587945600,27,0.0,0.0,0.0,16.7428571428572,22.8714320591518,9.74286150251118,61.5714285714286,83.71428571428571,38.714285714285715,0.80000114440918,1.5571428452219283,2.900000197546823,7,31.8000000000002,0.0,66.6000122070319
1587945600,114,0.0,0.0,0.0,17.4999989827474,22.4999989827474,12.1,58.0,79.16666666666667,40.0,4.09999847412109,2.6333333253860474,4.6666667858759565,6,31.7999938964845,0.0,67.39989624023491
1587945600,28,2.0,0.0,0.0,16.7142926897322,23.3285679408482,9.12857753208708,61.0,85.0,40.142857142857146,3.30000114440918,1.9285715307508196,3.371428762163435,7,31.6000488281252,2.0,61.500103759766205
1587945600,218,4.0,0.0,0.0,17.4833262125651,23.2499938964844,10.8666625976563,58.3333333333333,86.16666666666667,39.333333333333336,3.20000076293945,2.9666668176651,5.5333335399627686,6,31.6999572753908,4.0,62.5998962402349
1587945600,216,5.0,0.0,0.0,17.4857116699219,23.8571498325893,9.80000784737726,54.8571428571429,87.42857142857143,34.285714285714285,0.5,2.6142857926232472,4.800000122615269,7,36.9999816894533,5.0,68.5999816894536
1587945600,221,4.0,0.0,0.0,16.9428606305804,23.4571428571429,9.41427873883931,59.8571428571429,90.57142857142857,38.142857142857146,3.29999923706055,2.8571429422923496,5.471428734915597,7,33.2000244140627,4.0,60.900024414063004
1587945600,25,1.0,0.0,0.0,16.7285705566406,22.9428562709264,9.74286150251118,61.7142857142857,84.57142857142857,38.714285714285715,1.60000038146973,1.6571428775787354,3.057142904826573,7,31.6999938964845,1.0,67.20001831054739
1587945600,113,3.0,0.0,0.0,17.4333333333334,22.8666625976563,11.283339436849,58.3333333333333,83.5,40.833333333333336,5.0,2.8166666428248086,5.166666746139526,6,31.4000000000001,3.0,63.3000000000005
